Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,Online,Personal Loan
52,26,42.348392486572266,93225,4,0.6166662283461567,1,0,0,0,0,0,0
54,27,170.4683074951172,92102,2,4.760694131639669,1,118,0,0,0,1,0
29,3,20.01289939880371,94631,2,2.4493099770755333,2,0,0,0,0,0,0
64,38,39.39501190185547,94094,4,0.5905769489220996,1,0,0,0,0,0,0
57,33,72.62857055664062,95159,1,4.273316654583529,2,0,0,0,0,0,0
58,35,79.49168395996094,94683,1,3.113406301541961,2,187,0,0,0,0,0
55,25,136.8270721435547,91946,2,2.0831764329463374,1,247,0,0,0,0,0
64,34,75.79766082763672,91708,4,0.555588135893135,2,0,0,0,0,0,0
60,39,76.38499450683594,90447,1,0.24854300195348247,1,0,0,0,0,1,0
58,27,19.850177764892578,94480,1,0.49625673678312254,2,0,0,0,0,0,0
58,34,82.39137268066406,95589,1,0.7177705553136564,1,0,0,0,0,0,0
34,8,87.7590103149414,90208,3,1.8384326009594414,1,0,1,0,0,0,0
61,34,54.95779037475586,93813,4,0.4898581967167753,2,148,0,0,0,0,0
52,32,106.31201171875,94790,4,1.4948167982215752,3,0,0,0,0,1,0
58,34,29.372234344482422,95048,1,0.6081108927065555,3,0,0,0,0,0,0
61,39,111.4959716796875,94425,1,4.503786853817138,1,0,0,0,0,0,0
25,-2,52.171295166015625,94008,2,0.2825341060047202,3,0,0,1,0,1,0
28,4,62.638980865478516,90235,2,1.2169831274853684,2,0,0,0,0,1,0
26,0,65.30476379394531,95367,3,1.506262508316183,2,0,0,0,0,1,0
31,6,111.84010314941406,94217,4,2.5471890024471513,1,0,1,1,0,0,0
26,5,65.88595581054688,91269,1,0.3760077624919185,3,0,0,0,0,0,0
30,5,46.748260498046875,90825,2,1.4899900452353079,1,231,1,0,0,1,0
44,18,47.89972686767578,94054,1,2.0625658275579895,1,0,0,0,0,0,0
58,28,86.89921569824219,91934,3,1.812465555123588,2,0,1,0,1,1,0
50,22,28.851322174072266,90001,4,0.41403397263601877,2,0,0,0,0,1,0
63,40,88.08145904541016,94194,3,4.777961525588282,2,0,0,0,0,0,0
29,5,92.63616180419922,95179,3,0.20879006979028153,2,0,0,0,0,0,0
61,39,22.692729949951172,91548,1,0.40712580160845113,3,0,0,0,0,1,0
48,22,55.395729064941406,90696,1,3.77427291671814,1,0,0,0,0,1,0
41,17,49.21966552734375,91516,2,0.23371032812782108,2,192,1,0,0,1,0
33,7,74.29318237304688,92707,1,2.4571175224356843,2,0,0,0,0,0,0
29,3,132.19772338867188,92001,3,6.176926795123095,1,0,0,0,0,0,0
35,8,122.03400421142578,91516,2,2.850459599112308,1,298,1,0,1,1,0
62,40,177.83306884765625,94587,1,4.317107457967948,1,0,0,0,0,1,0
29,1,63.607948303222656,94267,4,0.9930268669578568,3,204,0,0,0,1,0
27,-1,70.85757446289062,94277,2,0.5908445627148736,3,0,0,0,0,0,0
45,30,18.171356201171875,91189,3,0.18482811736093704,2,0,1,0,1,1,0
57,17,43.35923385620117,94572,4,1.6819155349775778,1,117,0,0,0,0,0
57,32,45.002403259277344,91149,1,2.659223846867414,3,0,0,0,0,1,0
31,16,110.43365478515625,91930,2,1.887455002810211,1,0,1,0,0,1,0
45,23,97.41631317138672,94869,3,2.6312126155280198,1,232,1,0,0,0,0
49,21,119.921630859375,94599,3,4.495888522355947,1,0,0,0,0,0,1
46,33,55.73018264770508,94688,4,1.065124953812775,2,0,0,0,0,1,0
43,21,69.69863891601562,93660,3,0.7364053082299306,2,0,0,0,0,0,0
59,38,87.18881225585938,95023,1,1.2628948866277312,2,0,0,0,0,0,0
56,31,45.6901741027832,94044,1,0.7170086860736772,3,95,0,0,0,0,0
29,2,76.90406036376953,95114,1,2.936457965205191,1,201,0,0,0,1,0
64,41,76.8960952758789,92055,1,1.098867663683587,3,0,0,0,0,1,0
51,23,71.75663757324219,95151,2,2.0143831706132667,2,0,1,0,0,0,0
61,33,69.67784118652344,93983,1,1.6023570385957548,3,0,1,0,0,0,0
45,20,184.19960021972656,93051,1,7.242547432491764,1,0,0,1,0,1,0
53,25,88.54654693603516,92690,1,2.807888602679443,3,145,0,0,0,0,0
54,31,77.35367584228516,91642,2,2.2104068950959292,1,0,0,0,0,1,0
60,28,119.95986938476562,91533,1,0.836500964924448,3,230,1,0,0,0,1
54,27,65.17408752441406,90279,4,2.402912816644356,1,0,1,0,0,0,0
42,20,101.93954467773438,91311,4,2.5807698304501625,1,0,1,0,0,0,0
44,30,193.25616455078125,93192,4,9.92551812308987,3,0,0,0,0,1,1
57,24,139.73207092285156,94400,1,4.853712002325959,1,0,1,0,0,1,0
31,5,20.68689727783203,94324,4,0.7085513172692667,2,0,1,0,0,0,0
59,35,84.2767562866211,95263,1,0.6813056662675784,1,0,0,0,0,1,0
58,26,155.6954345703125,94727,1,0.5015104283158138,3,0,0,0,0,1,1
45,14,33.039772033691406,92143,1,0.7806810607364224,2,0,0,1,0,1,0
30,6,181.1290283203125,94206,1,4.720128306521564,1,0,0,0,0,0,0
42,20,45.798946380615234,95816,2,1.1868332745948376,3,110,0,0,0,1,0
40,17,43.67935562133789,94188,4,1.5300250959978272,2,0,0,0,0,1,0
39,25,37.55451965332031,94670,2,0.5145782302344357,2,153,0,0,0,0,0
58,31,37.27445983886719,92070,3,0.08141441651402082,3,0,0,0,0,1,0
42,18,120.11766052246094,91221,1,0.5108203816881721,3,0,0,0,0,1,0
40,25,64.81355285644531,91854,1,0.7991754815881791,2,0,0,1,1,1,0
64,42,49.06901168823242,94249,4,1.4019021404427185,1,220,0,0,0,0,0
57,37,111.34054565429688,92680,4,0.8391022287702836,2,0,0,0,0,0,0
40,20,91.30113983154297,94780,1,2.20583653299039,1,115,0,0,0,1,0
58,33,54.186397552490234,90118,2,0.3603227467093514,2,0,1,0,0,0,0
59,35,86.61455535888672,92415,3,1.386909282752684,3,0,0,0,0,1,0
40,10,80.20685577392578,91480,3,3.859588840037282,1,0,1,0,0,0,0
56,32,46.92594528198242,90483,4,0.5796413336902252,2,0,0,0,0,0,0
26,3,111.24327087402344,91952,1,4.559921391556804,1,390,0,0,0,0,0
37,19,24.307674407958984,95234,1,2.673842508499623,3,0,0,1,0,1,0
35,15,11.112248420715332,92836,4,0.3852243403867966,1,142,1,0,0,1,0
42,16,146.00277709960938,90049,2,0.46748741004029404,1,0,0,0,0,1,0
47,21,13.334392547607422,91465,2,0.48978712014334813,2,0,1,0,0,0,0
38,18,152.18850708007812,94123,2,2.1421261173825497,1,0,1,0,0,1,0
53,31,19.11925506591797,91433,2,0.4570698666606294,3,0,1,0,0,1,0
48,26,97.42649841308594,89874,1,4.602483743592811,1,0,0,0,0,0,1
63,39,87.8615493774414,89905,3,0.41816250948465383,1,0,0,0,0,1,0
28,2,22.0006103515625,90994,2,0.3052878009139245,3,0,0,0,0,0,0
64,36,129.8902587890625,90004,3,5.746004104018277,2,0,0,0,0,1,0
32,7,35.67869567871094,93746,1,1.9645908407585457,1,0,0,0,0,1,0
32,12,60.42976379394531,95829,4,1.33358509426591,1,0,0,0,0,1,0
57,34,27.671157836914062,92453,4,0.13652538372426845,1,0,0,0,0,0,0
59,34,35.302391052246094,92839,4,1.072468671357403,2,0,1,0,0,1,0
44,20,126.9520034790039,95282,3,1.281228295151637,2,0,0,0,0,0,0
62,34,64.91850280761719,92689,4,2.355756159333123,1,0,0,0,0,1,0
58,35,106.48714447021484,95543,2,0.9010513192897596,1,131,0,0,0,0,0
42,26,39.199913024902344,91645,4,0.4168848724728064,3,0,0,0,0,1,0
66,41,47.03276443481445,91952,2,0.3924022893433277,3,0,1,0,1,1,0
50,18,69.33987426757812,93906,3,1.341998653411261,3,0,0,0,0,1,0
35,23,57.38926315307617,89859,1,0.21589494914239574,1,0,1,0,0,1,0
40,17,102.32727813720703,90020,2,0.28017228082812,1,102,0,0,0,0,0
33,7,178.87742614746094,92329,1,1.8314241949891517,1,0,1,0,0,1,0
28,2,38.9146842956543,94218,2,2.1340651266678448,3,151,0,0,0,0,0
29,20,108.90904235839844,92353,2,2.668415231812514,1,0,0,0,0,0,0
64,37,65.23927307128906,95834,4,1.0665843268528734,1,0,1,0,0,1,0
52,19,30.848461151123047,92538,3,0.9433335429381108,1,144,0,0,0,1,0
64,36,32.13972091674805,89955,1,0.8823025919169943,3,0,0,0,0,1,0
32,7,99.34809112548828,92110,1,1.4860996530538317,1,0,0,0,0,1,0
46,32,49.39518356323242,92292,3,1.7535933550731606,3,98,1,0,0,1,0
32,7,31.1440372467041,93920,3,0.7939082267565345,3,0,1,0,0,1,0
39,18,166.2565460205078,93848,1,3.261940043784487,1,152,0,0,0,1,0
41,25,136.47015380859375,92502,2,1.5094972473435098,1,0,0,0,0,1,0
42,29,20.234169006347656,91097,4,0.250702938157558,3,112,0,0,0,1,0
38,17,162.51124572753906,94352,1,3.4165526342509,1,0,0,0,0,0,0
48,23,13.633790969848633,92814,2,1.033763203668188,3,0,0,0,0,1,0
53,38,52.651485443115234,92065,1,1.3821973493791206,1,134,0,1,0,1,0
29,4,171.9671630859375,95146,2,2.8754053051302715,1,0,0,0,0,1,0
63,35,145.82730102539062,92064,4,1.7491258278862085,2,0,0,0,0,1,0
53,24,36.31874465942383,95540,1,0.11357925804640145,1,230,0,0,0,1,0
26,1,41.48176574707031,90717,2,3.2092625771993513,1,0,0,0,0,1,0
61,32,74.11182403564453,94495,1,1.5529096721381586,2,0,0,0,0,0,0
51,26,84.96835327148438,94549,2,4.414917627946945,3,0,0,0,0,1,0
39,3,62.35244369506836,92304,3,1.506340827714999,2,139,0,0,0,1,0
