Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,Online,Personal Loan
43,21,35.49737548828125,90342,4,0.5361916982255621,1,0,0,0,0,1,0
38,7,53.54987716674805,94598,2,0.39874166364631664,3,0,0,1,0,0,0
43,21,52.36992645263672,91892,2,1.2110774435264187,3,0,1,0,0,1,0
51,19,38.71546936035156,94672,3,0.4512848654292027,1,101,1,0,1,1,0
28,1,40.947994232177734,94793,4,1.161191770690023,1,0,1,0,0,1,0
41,19,137.20167541503906,94983,1,2.2564377198441408,1,226,0,0,0,0,0
31,3,95.3577651977539,94595,1,1.2731338834974915,1,0,0,0,0,1,0
45,12,52.88900375366211,89951,1,1.4495092945229315,2,227,0,1,0,1,0
51,33,24.25360679626465,94305,1,0.8411579165844894,3,107,0,0,0,0,0
35,5,176.2672882080078,91826,1,3.852767054304425,1,0,1,0,0,0,0
38,18,130.3934326171875,93966,3,6.759090813871185,1,151,0,0,0,1,0
48,30,16.58084487915039,95337,2,1.2494690273662998,1,0,1,0,0,1,0
42,19,13.256880760192871,94225,3,0.5402380610752193,3,115,1,0,0,0,0
29,9,20.4290714263916,94580,4,0.3878807852041293,1,0,0,0,0,1,0
57,32,99.15607452392578,95294,1,2.411568278170447,3,0,1,0,0,1,0
27,1,106.12251281738281,91100,2,2.0799906461316637,3,0,0,0,0,0,0
54,36,168.68710327148438,90938,1,4.565012886698671,1,289,0,0,0,0,1
43,10,43.232215881347656,90027,1,0.6463855196984454,3,111,0,0,0,1,0
38,9,36.74342727661133,92869,2,2.346217403581657,1,0,1,1,1,1,0
60,32,49.3642578125,93962,4,1.1593360842678089,1,0,0,0,0,1,0
62,32,56.746185302734375,89923,4,2.8970507682493,3,0,0,0,0,0,0
28,5,36.4588737487793,93786,1,1.7019995115617987,3,0,0,0,0,0,0
41,25,65.26322174072266,94799,4,0.8550355831370201,2,132,1,0,0,1,0
45,33,96.50294494628906,94161,2,1.9797509419288002,1,0,0,0,0,0,0
42,8,70.0975570678711,94094,1,1.3618659281901513,1,0,0,0,0,1,0
24,1,21.023807525634766,94172,1,1.373788133878799,3,0,1,0,0,1,0
40,19,107.43879699707031,93843,1,0.6461926344475242,1,0,0,0,0,1,0
53,28,88.03778076171875,94595,3,1.9637270909544329,2,0,0,0,0,1,0
34,7,120.22083282470703,92140,1,0.19481252524689924,1,0,0,0,0,1,0
52,28,16.221908569335938,95036,4,0.18864380949861137,1,146,1,0,1,1,0
35,11,110.68421173095703,94098,4,9.107103551137264,3,452,0,0,1,1,1
64,38,75.3546371459961,94047,1,2.4658733685650818,2,0,0,0,0,0,0
63,33,101.63475799560547,93781,2,8.415400711881542,2,0,0,0,0,0,1
36,9,31.947385787963867,95223,1,0.24278696014664616,2,0,0,0,0,0,0
60,38,36.44828796386719,91154,1,0.14133744048388228,2,0,1,0,0,1,0
27,1,35.848731994628906,93815,4,1.5258847586515434,1,0,0,0,0,0,0
42,16,88.7621841430664,93831,1,0.1300881469484121,2,0,0,0,0,1,0
56,28,83.33753967285156,91278,2,1.614630472708261,3,0,0,0,0,1,0
38,3,32.276023864746094,92866,2,0.732313951601633,3,0,1,0,0,0,0
