Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,Online,Personal Loan
47,29,39.2282829284668,91738,1,1.9456763984749075,2,0,1,1,1,0,0
42,25,127.46897888183594,92397,2,3.2313273873088284,2,0,1,0,0,1,0
25,5,31.296188354492188,95414,4,1.0166332189034515,3,0,0,0,0,1,0
27,14,52.648536682128906,90397,1,0.4610821623818081,2,0,0,0,0,0,0
40,16,113.64383697509766,91383,2,1.628995113450743,1,0,0,0,0,1,0
60,35,95.68251037597656,93221,4,1.8204064377760358,2,0,0,0,0,1,0
51,14,13.15516471862793,92827,4,0.4412250232052255,1,0,0,0,0,0,0
56,26,78.61481475830078,94426,2,1.8911483990001916,1,0,1,0,0,0,0
60,37,158.6132049560547,94544,1,1.6044738979199051,1,381,0,0,0,0,0
64,35,83.25465393066406,94783,4,0.22042962214148165,2,0,0,0,0,1,0
32,7,53.90810012817383,90223,3,3.848468039334947,2,0,0,0,0,1,0
38,16,35.66727066040039,92383,4,1.064836589303211,3,0,0,0,0,1,0
56,19,99.64970397949219,92677,2,1.99836884392213,3,0,0,0,0,0,0
35,0,49.32692337036133,94307,3,0.1010215272072206,2,0,0,0,0,0,0
45,19,30.244609832763672,91387,4,2.711873581968189,1,172,0,0,0,1,0
36,11,35.24898910522461,90917,1,4.091685998842077,3,0,0,0,0,1,0
60,38,35.64521026611328,95271,4,1.3308987051658363,2,0,1,0,0,1,0
35,7,57.92716979980469,95170,3,1.864319506895879,2,0,0,0,0,1,0
49,16,72.33453369140625,92453,2,0.5213589826347502,1,0,1,0,0,1,0
27,12,199.79901123046875,90199,2,2.41988545664035,1,0,0,0,0,1,0
45,20,191.00442504882812,90343,2,7.142295122331536,1,513,1,0,0,1,0
62,34,35.113990783691406,93387,4,2.4337587332914072,2,0,0,0,0,0,0
34,7,38.801883697509766,90453,3,1.84612012891178,3,151,0,0,0,0,1
62,37,61.247955322265625,95031,3,1.6523582609581988,3,0,0,0,0,0,0
34,9,156.83407592773438,89960,4,2.6392338862543463,1,387,1,0,0,1,0
63,38,123.67382049560547,93854,1,1.328948591010337,1,0,0,0,0,1,0
42,21,217.69622802734375,91427,2,6.646679334003121,1,367,1,0,0,1,0
56,36,179.16787719726562,95155,3,5.523300020620965,2,0,0,0,0,0,1
25,0,63.939186096191406,91449,3,2.540358499658415,2,0,0,0,0,1,0
