Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,Online,Personal Loan
30,2,77.2957992553711,91998,4,2.862752005127887,1,0,0,0,0,1,0
46,19,48.903778076171875,90035,3,0.4442131389726611,3,0,0,0,0,0,0
56,40,77.29592895507812,94435,3,2.3927162779900053,2,0,1,0,1,1,0
62,36,50.744937896728516,90100,1,2.069221185516836,1,0,1,0,0,1,0
35,4,38.15962219238281,91441,2,0.37474005044238223,3,0,0,0,0,1,0
44,18,57.937625885009766,94308,3,0.39280605426349213,2,0,1,0,0,1,0
65,40,29.170103073120117,91753,3,1.6012375495267568,1,145,0,0,0,1,0
41,18,88.64492797851562,94345,2,0.5838103423498119,1,0,0,0,0,0,0
41,28,38.958824157714844,91583,4,2.3720733728217285,1,0,0,0,0,0,0
35,8,69.37897491455078,94586,1,2.1245918889463886,3,220,0,0,0,1,0
51,28,79.9063949584961,93028,3,0.8240430508545331,1,0,0,1,0,0,0
35,7,72.30702209472656,92204,1,0.7467508749922352,2,0,1,0,0,1,0
30,3,19.084531784057617,93569,1,1.1865925838829918,3,93,0,0,0,1,0
64,32,72.63062286376953,91772,3,1.2314305458629473,2,0,1,0,1,1,0
41,16,69.521728515625,91293,3,0.658768968383354,1,154,0,0,0,0,0
51,27,77.73297882080078,95452,1,1.0498959980324671,1,0,0,0,0,0,0
51,18,194.1603546142578,92782,2,3.078927689128006,1,0,0,0,0,1,0
52,30,102.96198272705078,94073,2,0.5787113146960192,1,0,0,0,0,0,0
34,5,135.572265625,94052,4,1.352399609452421,1,0,0,0,0,1,0
31,11,37.6757926940918,92599,1,1.0838195360961247,2,62,1,0,0,0,0
35,12,68.6488037109375,95293,1,0.2838698885072096,1,0,0,0,0,0,0
60,33,51.46919250488281,90134,2,1.0518393837873523,3,0,0,0,0,1,0
36,11,12.559913635253906,95069,1,0.24000676589766196,3,0,0,0,0,0,0
41,17,47.38130187988281,94394,4,1.956381727978871,1,113,0,0,0,0,0
62,38,64.45220184326172,94035,3,1.3350502921425598,2,0,1,0,0,0,0
27,3,55.51654815673828,91924,3,2.637784063662454,3,0,0,0,0,0,0
52,24,16.863630294799805,90073,3,0.23801897621888357,2,100,1,0,0,1,0
62,41,98.97019958496094,94968,1,0.750192178567243,2,235,0,0,0,1,0
28,3,86.17811584472656,94539,2,3.0669871682525254,1,0,1,1,0,1,0
59,36,29.068117141723633,94173,4,1.7455840950344645,2,0,0,0,0,1,0
43,34,209.1358642578125,94054,2,2.4191644262555623,3,373,0,0,0,1,1
54,33,16.215740203857422,93975,3,0.23828908966114015,2,0,0,1,0,1,0
53,22,61.57011032104492,90161,4,2.2892740676056316,1,0,0,1,1,1,0
30,15,18.01953887939453,93681,1,0.8847851417563315,2,0,0,0,0,1,0
40,24,114.36272430419922,93610,1,2.2264939069325016,1,0,0,0,0,1,0
45,28,161.2916259765625,91117,1,8.900032044327268,3,355,0,0,0,1,1
42,6,156.06292724609375,94944,2,0.7495073731793316,1,0,0,0,0,1,0
60,36,135.40306091308594,94610,4,0.35999805727673784,2,0,0,0,0,1,1
58,36,51.53219985961914,94239,2,4.550998636522096,1,0,0,0,0,0,0
55,28,130.17782592773438,94247,3,1.4341306335028245,2,0,0,0,0,0,1
60,27,191.65318298339844,92781,2,0.874654495710415,1,0,0,0,0,0,0
54,32,48.832916259765625,90220,3,0.8356635313584465,2,0,0,0,0,0,0
47,29,48.35993194580078,93563,1,0.5443423348901941,1,0,0,0,0,1,0
62,35,29.77255630493164,92568,2,0.20389863286950566,3,0,0,0,0,1,0
31,4,44.803314208984375,91100,1,0.12404753094333995,2,0,0,0,0,1,0
51,13,77.44245910644531,93038,4,0.9925595596376501,1,0,0,0,0,1,0
50,28,29.182538986206055,94478,2,0.028949434033377575,1,0,1,0,0,1,0
46,5,24.874788284301758,89626,1,0.18348159173273293,1,0,0,0,0,0,0
38,7,206.6761474609375,94987,2,9.129075124389644,1,282,0,0,0,1,0
61,38,20.391786575317383,93390,4,0.10098944691565573,1,0,0,0,0,0,0
57,30,88.57355499267578,94444,1,0.9759056269325777,3,85,0,0,0,0,0
46,18,157.6458282470703,94519,1,8.636919435505703,3,231,1,0,0,0,1
37,13,16.909404754638672,90200,3,0.2454762472113117,2,106,0,0,0,0,0
43,26,84.57929992675781,90232,1,0.6949057612187725,1,0,1,0,0,1,0
50,33,136.73684692382812,93569,2,5.505608118466485,1,0,0,0,0,1,0
43,16,77.33460235595703,94959,1,2.351681652245356,1,0,1,0,0,0,0
38,9,40.47909164428711,94119,4,2.1629597518812296,2,0,0,0,0,1,0
45,24,198.20213317871094,92866,1,7.9969394356021315,1,0,1,0,0,1,0
66,37,59.410247802734375,93789,4,1.4864128307359739,3,0,0,0,0,1,0
37,19,134.83360290527344,91006,2,3.7130102088198234,1,313,0,0,0,1,0
45,15,16.83502197265625,90265,3,0.9113968860520643,1,0,0,0,0,0,0
48,28,52.55904769897461,94547,1,1.920908323221488,1,0,0,0,0,1,0
44,20,134.881591796875,94613,2,3.3775712654868553,1,0,0,0,0,1,0
31,8,127.99029541015625,93922,1,5.793031789200203,1,383,0,0,0,1,0
49,25,32.69098663330078,95375,3,1.5815551889591362,1,0,0,0,0,0,0
53,34,90.1820068359375,93117,2,0.9183877367188547,1,0,0,0,0,0,0
39,12,79.21133422851562,90982,2,0.18144132165888566,2,0,1,0,0,0,0
28,6,60.70581817626953,93877,4,1.491492463835019,3,153,1,0,0,0,0
51,29,24.10401725769043,94463,2,0.3465136497464545,2,0,1,0,0,0,0
64,38,28.192476272583008,93712,2,0.7309560436771135,3,0,0,0,0,1,0
53,18,23.72197723388672,90188,1,0.8617471229365307,3,0,0,0,0,1,0
31,7,99.88233184814453,94660,1,2.0546332451903746,3,0,0,0,0,0,0
38,3,97.17847442626953,93006,4,2.821806616455967,3,228,0,0,0,1,0
61,37,63.27558517456055,91975,4,0.3717449540470228,2,0,1,0,0,0,0
52,33,130.37765502929688,89918,1,5.266158457886551,1,0,1,0,0,0,0
53,36,28.20636749267578,91029,2,0.29183703563041524,1,0,1,0,0,1,0
30,8,146.947265625,95174,1,3.5500996550385118,3,101,0,0,0,0,1
52,19,36.384708404541016,94206,4,1.1635533355411645,1,0,1,1,1,1,0
39,9,25.693130493164062,93698,2,0.3086005135127009,2,0,0,0,0,1,0
28,4,38.68742370605469,93914,4,1.6399240728763316,2,0,0,0,0,1,0
26,3,41.63336944580078,95587,4,0.9750101335515785,2,180,0,0,0,1,0
44,27,83.01812744140625,91835,1,1.6425898361612012,3,176,0,0,0,1,0
27,4,34.908843994140625,94154,4,0.3291688240348564,1,102,0,0,0,1,0
45,24,127.27472686767578,89873,1,0.8078211666803982,1,0,0,0,0,1,0
49,24,128.6471710205078,95105,2,4.018120128019578,3,0,0,0,0,1,0
55,23,100.77057647705078,93165,4,1.7764429091986977,1,0,0,0,0,0,0
57,25,31.76150894165039,90838,2,0.16679193401385792,3,0,0,0,0,1,0
43,16,92.09651947021484,94812,2,2.2881560866956714,3,0,0,0,0,1,0
44,22,48.15608215332031,92510,3,0.744127990469121,3,0,1,0,0,1,0
55,33,133.53204345703125,94813,2,1.187142302493764,1,0,0,0,0,1,0
57,32,63.799739837646484,93105,2,2.0906209274032705,3,212,1,0,0,0,0
53,33,74.80113983154297,90237,1,0.7920495373758071,1,0,1,0,0,1,0
46,23,80.62725830078125,94465,4,1.9125867965510017,3,0,0,0,0,1,0
57,29,62.64791488647461,95809,3,1.30368891369051,2,0,0,0,0,0,0
32,9,168.3546142578125,91884,2,2.271750526600873,1,377,0,1,0,1,0
59,37,48.7895622253418,90150,3,2.065097496194571,3,0,0,0,0,1,0
50,21,147.21832275390625,94460,1,8.376903965838826,1,0,0,0,0,0,1
47,21,48.14780807495117,94760,1,0.23215175737307375,1,0,0,0,0,1,0
60,31,63.87245559692383,93537,4,0.1430597340421092,2,0,0,0,0,1,0
63,38,38.36358642578125,92371,2,1.093668203144753,1,0,0,0,0,1,0
59,33,198.92990112304688,94477,3,1.0538878332780182,2,0,0,1,1,1,1
55,35,25.6984920501709,95810,1,0.7732096126268846,2,106,0,0,0,0,0
46,21,167.2313232421875,91602,1,0.5904011911249513,1,0,0,0,0,1,0
58,31,11.055465698242188,93828,4,0.8412341082231543,3,69,1,0,0,0,0
39,5,162.5689239501953,94110,1,3.5811340464871235,1,151,0,0,0,0,0
64,39,54.832584381103516,94012,3,0.3393018686513364,2,0,1,0,0,1,0
56,37,68.85203552246094,92859,2,1.224947632959886,2,0,0,0,0,1,0
42,25,60.782466888427734,91767,2,2.8714858398836887,1,0,0,0,0,1,0
60,36,22.078731536865234,94529,1,0.3491506516668187,1,0,0,0,0,1,0
56,36,28.41048812866211,94689,3,0.5173437649754393,2,0,0,0,0,0,0
40,15,96.5157699584961,94679,4,4.3087034194034155,2,0,1,0,1,1,1
25,-1,83.62840270996094,90521,3,1.168953452309324,3,0,1,0,0,0,0
54,35,26.8031005859375,92880,4,1.7069109132090146,1,0,0,0,0,1,0
47,32,28.464323043823242,94020,1,0.9741244257239519,2,0,1,0,0,0,0
36,7,98.2667007446289,94380,3,0.35524663678546387,1,149,0,0,0,1,0
56,33,86.93679809570312,95028,1,2.572534022235114,3,0,0,0,0,1,0
32,10,121.08357238769531,90991,2,2.82772452675614,2,0,0,1,1,1,0
47,23,25.603618621826172,94158,4,1.2122668260250415,1,0,0,0,0,1,0
63,36,80.03834533691406,95077,1,1.5094124590449505,1,153,0,0,0,0,0
61,38,12.294780731201172,95338,3,0.48484256628444417,2,0,1,1,0,1,0
34,6,119.9762954711914,93974,2,3.3253948640722992,1,526,1,0,0,1,0
38,14,64.04387664794922,94399,2,0.3475543445642288,3,0,0,0,0,1,0
38,19,35.91193389892578,95082,1,2.4299324383057246,1,0,0,0,0,0,0
52,30,27.771953582763672,94114,3,0.3948655230177156,1,68,0,0,0,1,0
42,16,59.412288665771484,92286,2,0.232834860487735,3,0,0,0,0,1,0
54,24,28.076128005981445,89952,1,0.3369660915655676,3,0,0,0,0,1,0
34,12,52.128578186035156,91236,4,1.122569653836971,2,149,0,0,0,1,0
54,33,37.48966979980469,92922,2,0.8338352234231033,3,221,0,0,0,1,0
52,31,142.73219299316406,92117,1,2.909813144800046,3,0,1,0,0,0,1
49,26,53.92214584350586,94517,1,1.3246204642939978,3,0,0,0,0,1,0
36,-2,33.40851974487305,94034,1,0.3018089005267576,2,0,0,0,0,0,0
56,29,46.14700698852539,94251,2,1.461991298336613,3,0,0,1,0,1,0
42,23,73.47229766845703,93918,3,4.346499828454996,1,79,0,0,0,0,0
34,8,28.812129974365234,95092,3,0.32893481341437514,2,0,0,0,0,1,0
60,35,80.58641815185547,95368,2,1.7402182045951922,3,0,0,0,0,0,0
42,20,72.66818237304688,92885,4,0.49902640110969027,2,0,1,0,0,0,0
61,35,69.8304443359375,95215,4,1.8342885918059098,2,0,0,0,0,0,0
43,12,89.39227294921875,95008,4,2.156989820304779,2,0,0,0,0,1,0
63,34,109.21397399902344,92175,4,4.056197221131954,2,268,0,0,0,0,1
40,23,37.20207977294922,94233,3,0.9162741095755867,2,0,1,0,0,0,0
28,7,197.17819213867188,92903,1,4.987232117762992,2,0,0,0,0,0,1
62,36,63.11544418334961,93865,1,0.9595948905570798,1,0,1,0,1,1,0
50,28,158.8103485107422,91389,1,3.1242990227039353,1,0,1,0,0,0,0
61,36,65.53054809570312,95040,1,3.68138379627576,2,0,0,0,0,1,0
26,4,71.34686279296875,91411,4,1.9245204323788179,1,0,0,0,0,0,0
50,22,19.23341941833496,94745,3,1.3102081038278581,1,0,1,0,0,1,0
50,25,147.88134765625,92421,3,5.209488612286377,2,116,0,0,0,1,0
44,33,79.07762145996094,90853,1,1.372837088420811,1,0,0,0,0,0,0
35,10,51.1622428894043,94833,3,4.188366874058795,2,0,0,0,0,1,0
51,25,50.463478088378906,94450,3,0.04717835919628527,2,0,1,0,0,1,0
29,9,99.06670379638672,94321,1,0.9563173273684553,1,373,0,0,0,0,0
59,35,65.2904281616211,92118,1,1.6481030235211624,1,101,0,0,0,1,0
45,14,72.20555877685547,95998,4,1.8759898437540237,2,120,1,0,1,1,0
63,37,18.229921340942383,90249,1,0.5435655673023609,2,82,0,1,0,1,0
51,18,57.44038772583008,91596,4,2.809053994181391,1,213,0,0,0,0,0
53,25,49.751373291015625,94457,4,0.5932083403732833,1,102,0,0,0,0,0
33,2,29.515058517456055,93632,4,0.19239891638406725,3,0,0,0,0,1,0
59,33,110.14242553710938,94369,2,1.055671423251279,3,0,0,0,0,0,0
27,2,38.25910186767578,92415,1,2.298413132746526,2,230,0,0,0,1,0
31,7,46.26693344116211,89714,1,1.3934606056230976,3,0,0,0,0,1,0
26,21,66.88121032714844,91402,4,1.3853393672955892,2,0,0,0,0,1,0
37,13,59.21128845214844,91072,2,0.4629460755138006,1,0,0,0,0,1,0
54,21,22.204376220703125,91125,2,0.6555160554734241,1,90,0,0,0,1,0
46,11,133.0216064453125,91223,1,4.5539337750746105,3,0,0,0,0,1,1
37,4,83.17626190185547,92553,2,2.640648166219879,1,0,0,0,0,0,0
34,6,82.36522674560547,92170,4,2.9347771685746036,2,0,0,0,0,1,0
56,25,40.42858123779297,94250,4,0.7654587704597811,2,0,1,0,0,0,0
55,28,36.893211364746094,91279,3,1.3597603090922703,3,0,0,0,0,1,0
33,5,33.98799133300781,93852,3,1.463840956510695,2,0,1,0,0,0,0
63,32,143.9211883544922,94624,2,3.412633279365314,2,0,1,0,0,0,1
40,6,138.20001220703125,94453,2,3.3192550381348225,2,399,0,0,0,0,1
62,37,45.62179946899414,89947,2,2.1513322123930063,2,187,0,0,0,1,0
31,7,44.16956329345703,91255,1,0.8970890554836024,1,0,0,1,0,1,0
37,5,90.64166259765625,93883,1,0.20916480224195297,1,0,0,0,0,0,0
32,7,50.2622184753418,94264,4,2.515825963866515,3,117,0,1,0,0,0
40,15,136.91165161132812,91887,1,3.6865781313695525,3,0,1,0,1,1,1
63,35,31.60256004333496,95686,1,1.020562722663536,3,0,0,0,0,0,0
32,8,40.36729431152344,92205,1,2.700508795018606,2,0,1,0,0,0,0
53,27,56.816123962402344,90487,3,2.120681830713676,2,0,0,0,0,1,0
46,23,37.96067810058594,93445,3,0.7487814087481399,1,121,0,0,0,0,0
65,39,64.38226318359375,94581,1,1.897499365547415,2,0,0,0,0,1,0
64,34,55.101318359375,91787,2,0.3661963566981408,3,0,0,1,0,1,0
41,15,95.69629669189453,90480,1,2.271498099316778,1,247,0,1,0,1,0
33,26,34.27748107910156,90141,2,2.345589946809831,2,0,0,0,0,1,0
42,15,47.946197509765625,95136,4,1.000061464496282,1,83,1,0,0,1,0
38,15,170.55484008789062,95380,3,4.578375722412233,3,0,0,1,0,1,1
48,29,18.05997085571289,94306,1,0.1835519000615462,1,0,0,1,1,1,0
51,18,14.637971878051758,90178,1,0.9230417940971837,3,0,0,0,0,1,0
34,4,76.74662017822266,94239,1,3.780428349186222,2,158,1,0,0,0,0
42,17,81.48886108398438,94621,1,2.855469318413114,3,0,0,0,0,1,0
61,37,47.685546875,94106,1,0.9099432127628752,1,0,0,0,0,1,0
46,18,89.70703125,90023,3,3.376163132468687,2,0,0,0,0,0,0
27,2,124.63699340820312,91909,2,1.4068182407386862,1,0,0,0,0,0,0
