Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,Online,Personal Loan
61,27,13.117950439453125,90470,4,1.5505972839465314,1,193,1,0,0,0,0
47,17,206.60482788085938,94096,2,3.5259702400981427,1,587,0,0,0,1,0
47,33,78.92481231689453,95942,1,2.3303424174703196,1,286,1,0,0,1,0
55,22,32.3958854675293,93079,1,1.119461056921888,3,0,1,0,0,0,0
55,24,54.49599838256836,95434,1,0.9412494086564527,1,0,0,0,0,1,0
61,37,162.25180053710938,94132,1,1.1070521999447718,1,0,0,0,0,1,0
55,28,80.02397918701172,94673,1,1.3486647070676696,2,0,0,0,0,0,0
63,41,72.4721908569336,92437,2,1.395070655633907,3,431,0,0,0,0,0
30,4,46.04318618774414,92129,4,1.5194600950988375,1,0,0,0,0,0,0
31,18,189.1318359375,96130,1,6.129023667853585,1,0,1,0,0,1,0
46,31,75.07554626464844,90999,2,3.3550937447353206,3,0,0,0,0,0,0
33,24,157.15411376953125,91990,2,5.108314812708035,2,0,1,0,0,0,1
54,25,44.9751091003418,94252,4,2.6740504495927966,2,0,1,0,0,0,0
64,32,52.240234375,90224,3,1.1302993849679095,2,0,0,1,0,1,0
52,27,85.9896469116211,89840,1,0.9581372829619923,1,0,0,0,0,0,0
42,18,31.673633575439453,92004,3,0.8922605449476659,2,0,0,0,0,1,0
26,5,103.64643859863281,92356,3,0.83421459696445,2,0,0,0,0,1,0
40,28,84.0455551147461,93154,1,0.615275282757882,2,0,1,0,0,0,0
52,25,55.64781188964844,92634,2,1.2294783433645013,2,106,0,0,0,0,0
51,23,136.412353515625,93560,1,0.8034653440337787,1,0,0,0,0,1,0
56,34,150.27072143554688,94989,2,3.90192396927343,2,0,0,0,0,0,0
39,12,53.03044509887695,95806,2,0.6180039994038863,3,0,0,0,0,1,0
26,0,50.76780319213867,91285,4,1.7824281236162665,3,0,0,0,0,0,0
43,19,175.15553283691406,95272,1,1.622275693697836,1,0,1,0,0,0,0
37,12,91.5036849975586,92315,2,1.8442422210610605,2,0,0,1,0,1,0
55,23,149.93096923828125,92117,2,0.1709043851296133,1,415,1,0,0,0,0
61,34,44.365352630615234,92033,2,0.5569715868359867,1,0,0,0,0,1,0
35,17,101.7583236694336,95320,1,1.0937168103868165,1,0,0,0,0,0,0
25,2,37.92535400390625,93365,4,0.45692704368035775,3,0,1,0,0,0,0
60,32,39.76095199584961,94565,2,1.8449962311762564,3,0,1,0,0,1,0
43,20,102.79069519042969,95805,2,1.3904130305855713,3,243,0,1,0,0,0
34,1,171.3322296142578,95280,4,0.5144588893085263,2,0,0,0,0,1,1
65,38,143.61917114257812,90243,2,7.052529611570511,3,0,0,0,0,0,1
26,2,120.01606750488281,90393,1,0.2042914894485472,1,0,1,0,0,1,0
45,16,36.499420166015625,91126,4,1.8177015647483192,1,0,1,0,0,0,0
43,21,77.63143157958984,90226,1,2.4376484279490938,1,0,0,1,0,0,0
