Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,Online,Personal Loan
32,6,114.67981719970705,94442,1,2.146489773046523,3,0,1,0,0,1,0
56,33,16.264928817749023,89848,3,1.3257742110748365,1,68,1,0,0,1,0
34,24,29.63033676147461,92503,2,0.1889695879203004,2,0,0,0,0,1,0
36,21,124.8892059326172,90222,2,0.320495396866144,1,0,0,0,0,0,0
33,10,29.03833770751953,94983,4,0.964335331112664,1,0,0,0,0,0,0
30,8,46.7548942565918,94363,4,1.3224360636991097,2,0,0,0,0,1,0
62,27,70.2076644897461,91881,1,1.8812915837241493,3,0,1,0,0,1,0
49,29,73.18832397460938,94465,3,1.4365295399103104,1,0,0,0,0,0,0
57,33,102.2278060913086,92962,2,3.100171112834189,2,0,0,0,0,1,1
55,28,14.880297660827637,94887,1,0.6304073035509303,2,0,1,0,0,1,0
30,2,18.41321182250977,93131,4,0.590528973380092,2,0,0,0,0,0,0
45,29,85.7491683959961,93703,1,0.4682694429724788,1,0,0,0,0,1,0
53,23,84.28652954101562,94926,1,2.4452593916459207,2,0,0,0,0,0,0
47,31,78.48329162597656,90366,2,1.0408928698482642,1,361,0,0,0,1,0
59,35,114.07039642333984,95194,1,2.217969319329891,1,0,0,1,0,0,0
59,34,37.31376647949219,94667,3,0.3539327743281583,3,0,0,0,0,1,0
60,24,72.53511047363281,90222,2,2.514357717290342,1,223,0,1,0,1,0
44,18,51.44215393066406,92614,2,3.10016539924762,2,128,1,0,0,0,0
43,10,116.64715576171876,92109,1,1.3067993298873786,1,0,0,0,0,0,0
34,12,45.24595642089844,91453,1,2.087590976414085,3,0,0,0,0,0,0
30,3,31.39108085632324,91998,1,0.8705930222133881,2,0,0,0,0,0,0
62,35,29.77255630493164,92568,2,0.2038986328695056,3,0,0,0,0,1,0
48,25,78.82132720947266,94191,4,1.5798987917486764,2,0,0,0,0,0,0
47,8,93.68988037109376,94196,2,0.3839403099463825,2,239,0,0,0,1,0
49,29,97.8543701171875,90182,3,1.4511884844144374,3,0,0,0,0,1,0
28,6,27.56204605102539,93849,1,0.7121829624298147,2,133,0,0,0,1,0
45,16,51.835243225097656,90613,2,2.033969584148742,2,0,0,1,0,1,0
54,37,88.18529510498047,95084,4,2.0636502765835427,1,0,1,0,0,1,0
40,13,37.630313873291016,95075,1,2.3862903089284235,2,0,0,0,0,1,0
61,35,66.06484985351562,92583,4,2.773161912513511,1,0,0,0,0,1,0
26,2,70.89532470703125,95383,1,0.7128870822370431,3,0,0,0,0,0,0
33,5,81.08128356933594,92239,1,2.1554554906791057,1,0,0,0,0,0,0
53,28,56.52110290527344,92210,1,0.1643952509889831,3,0,1,1,0,0,0
43,13,92.9037628173828,93045,4,1.7441558150938543,3,0,0,0,0,0,0
60,33,29.086559295654297,94084,4,0.5915092441351038,1,0,0,0,0,0,0
48,18,59.3011360168457,94343,3,0.8266129974703831,2,0,1,0,0,0,0
40,22,57.22289276123047,93935,3,1.7647145573699794,1,251,0,0,0,0,0
60,38,40.423973083496094,94049,3,0.4112755364572981,1,0,0,0,0,0,0
38,18,97.41078186035156,95278,3,0.7367613263281819,2,0,0,0,0,1,0
49,18,131.6016387939453,94900,1,3.938449353029076,1,0,0,0,0,0,0
53,22,29.38303565979004,95129,4,2.43182041906376,2,0,0,0,0,1,0
45,11,57.23057174682617,92890,3,1.3043738186102811,2,0,0,1,0,1,0
43,18,141.56126403808594,95921,2,7.897122528081003,1,0,1,0,0,1,0
56,28,183.84130859375,95337,1,5.045216689118847,3,130,1,0,0,1,1
54,29,99.37068939208984,90353,1,1.480842364302163,3,0,0,0,0,1,0
60,36,56.10763549804688,92036,3,1.9255258081729023,3,433,0,0,0,1,0
61,35,65.83253479003906,95030,3,0.6403350311005023,3,139,1,0,0,1,0
61,33,143.8266143798828,95337,1,2.8917380592676505,1,0,0,0,0,1,0
56,26,27.53557586669922,95167,2,0.1190744214816556,1,0,0,1,0,1,0
55,24,16.065082550048828,89827,3,0.4449539162777605,2,101,0,0,0,1,0
60,39,96.8006362915039,90222,4,0.211281198396069,1,0,0,0,0,1,0
61,32,28.236377716064453,91297,4,1.8988991109247264,3,0,1,0,0,1,0
60,35,151.28439331054688,91960,2,1.8933768007096203,3,0,1,0,0,1,0
60,28,48.22794723510742,91889,2,2.2951683817865964,3,265,0,0,0,1,0
53,20,139.844482421875,93062,1,1.9256318499469167,1,0,0,1,0,1,0
41,18,39.28306579589844,91368,2,1.1321442656127214,1,0,0,0,0,0,0
34,6,67.30533599853516,92983,2,2.186102267379132,3,121,0,0,0,0,0
34,17,132.17770385742188,94328,4,1.9427983391632344,2,125,0,0,0,0,0
27,4,49.22119140625,95779,3,0.197334898411279,2,0,0,0,0,0,0
55,29,84.74620056152344,94249,4,1.7392590828077978,2,0,0,0,0,1,0
54,15,81.7778091430664,92371,3,1.620669758858755,2,0,1,0,0,0,0
28,-1,38.7314682006836,92552,2,0.0795153191434333,3,0,0,0,0,1,0
38,9,110.89810943603516,93909,1,4.0968835646455934,3,0,0,1,0,0,1
54,31,164.4704132080078,90181,2,4.32838340399099,1,0,0,0,0,1,0
53,24,44.82366943359375,92583,1,0.172155477425988,3,164,1,0,0,1,0
25,3,46.50419998168945,90660,2,3.779285194857582,1,0,0,0,0,1,0
44,17,14.12544059753418,95533,3,0.1761241989366203,3,0,0,0,0,1,0
32,11,120.61351013183594,91700,4,3.40931764074438,1,0,0,1,0,0,0
61,33,99.64605712890624,94795,4,1.879521610271809,1,0,0,0,0,0,0
47,20,52.213375091552734,93504,2,0.2661780807131427,2,0,0,0,0,0,0
58,29,146.26263427734375,91124,2,0.3614484810007866,1,0,0,0,0,1,0
65,36,56.50179672241211,90392,4,1.4303546001329512,2,0,0,0,0,0,0
62,33,48.0088005065918,94514,3,2.02551270392028,2,0,1,0,0,0,0
61,35,14.734466552734377,93277,1,0.3067313301866464,3,0,0,0,0,1,0
43,19,207.24432373046875,94774,2,4.797072956955837,1,0,0,0,0,1,0
37,8,66.05110168457031,94045,1,3.715831993466251,2,0,0,0,0,1,0
36,5,17.94869613647461,94938,1,1.0716598230796055,1,0,1,0,0,1,0
38,14,58.637977600097656,95330,3,1.973377925111696,3,440,0,0,0,0,0
43,15,139.899658203125,90351,1,1.8189004597713396,1,0,0,0,0,1,0
60,31,165.49777221679688,89890,1,3.3163742066077138,2,0,1,0,0,0,0
51,24,10.886099815368652,91129,4,1.0458357058214602,2,106,1,0,0,1,0
30,3,65.54033660888672,90203,3,0.1758272445852654,2,101,0,0,0,1,0
30,7,56.96950149536133,91967,4,1.5783560956715004,1,0,0,0,0,0,0
44,15,25.273283004760746,94127,3,0.3408296062472501,2,100,1,1,0,1,0
40,17,27.31245803833008,90215,4,0.6966283538775421,1,0,0,0,0,1,0
56,30,44.415321350097656,92200,2,0.2502379953529112,2,100,0,0,0,0,0
63,37,130.76040649414062,91594,4,1.5599766521764518,1,0,0,0,0,0,0
40,17,124.2028350830078,91263,1,0.5455025632623964,1,0,0,0,0,1,0
48,23,39.40483856201172,91948,3,1.721230911519497,1,133,1,0,0,0,0
47,9,15.789308547973633,90915,3,1.241423290902844,2,0,0,0,0,1,0
62,39,80.7181167602539,95862,4,0.753821591889989,2,0,1,0,0,1,0
28,4,165.60769653320312,92307,2,2.408037916665217,1,0,0,0,0,1,0
52,35,58.10980987548828,92867,3,0.3180630468220187,2,198,0,0,0,1,0
42,16,62.33509826660156,94791,4,1.3966372434364756,1,0,0,0,0,1,0
24,3,126.90655517578124,94358,1,1.5474885205735287,1,155,0,0,0,1,0
33,10,62.66033935546875,90093,4,2.989270299521764,2,0,0,0,0,1,0
