Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,Online,Personal Loan
60,34,159.0380401611328,94164,3,5.713763474271978,3,0,0,0,0,0,1
25,1,80.58191680908203,91974,2,0.498961653015641,1,0,0,0,0,1,0
35,14,33.153663635253906,94171,3,1.588501898576348,2,0,0,0,0,1,0
24,3,92.23895263671876,95880,4,2.905325657406273,3,242,1,0,0,1,1
39,24,71.7314453125,90067,1,1.3245332900947095,3,0,1,0,1,1,0
43,30,90.45784759521484,94294,4,4.219199837217552,1,0,0,0,0,1,0
56,29,165.75094604492188,92916,3,2.4185005011518745,2,0,1,0,1,1,1
41,17,49.21966552734375,91516,2,0.233710328127821,2,192,1,0,0,1,0
37,22,58.95285034179688,90515,4,2.0133724648836475,3,0,0,0,0,0,0
37,17,146.6998748779297,93711,1,2.396796435090644,1,0,0,0,0,0,0
35,16,102.16458129882812,96323,4,1.5269550280186224,2,0,0,0,0,0,0
25,4,29.27354431152344,90394,3,2.596315185683673,2,107,0,0,0,1,0
61,36,140.3677978515625,92608,4,0.746965413296741,1,0,0,0,0,0,0
26,18,11.62197971343994,91466,2,0.5402948037113154,1,0,1,0,0,0,0
31,8,87.1211166381836,94730,1,1.6692255911583789,3,231,0,0,0,0,0
46,19,115.8806381225586,94913,1,4.600114625383893,3,0,0,0,0,1,0
40,13,12.645484924316406,92335,4,0.5462831967153596,2,0,0,0,0,1,0
44,19,68.26408386230469,93896,2,2.0253472672785424,3,224,1,0,0,0,0
34,11,81.96586608886719,94653,2,0.2597571022498912,1,0,1,0,0,1,0
45,17,69.06985473632812,89992,2,2.3540152092855906,2,0,0,0,0,0,0
52,22,64.3460693359375,96307,2,2.068288627928787,3,0,0,0,0,1,0
28,9,184.87222290039065,92005,1,4.579740684347664,1,0,1,0,1,1,0
33,10,36.622406005859375,96226,4,1.218754585048773,1,207,0,0,0,1,0
31,4,57.86672592163086,94573,3,0.778391607943586,3,147,0,0,0,0,0
60,37,62.58513641357422,94459,1,1.019985794096074,1,0,1,0,0,0,0
63,43,46.74544906616211,93376,2,0.3384117284783847,1,0,0,0,0,1,0
40,20,188.29293823242188,94062,1,4.551555972717955,1,0,0,0,0,1,0
31,4,43.7109260559082,94585,2,0.8891508029516758,3,115,0,0,0,0,0
23,2,55.7584228515625,93816,4,1.181226899514534,2,0,0,0,0,1,0
34,5,42.71989440917969,92556,2,1.298554629358378,3,0,1,0,0,1,0
59,36,31.90336799621582,90455,4,1.088309156365052,2,85,0,0,0,0,0
40,11,42.362586975097656,95613,1,2.4676104340006693,3,0,0,0,0,1,0
40,19,22.882732391357425,92915,2,1.990170001616826,1,83,0,1,0,0,0
36,14,24.44590950012207,93865,2,0.731550846071185,1,0,0,0,0,1,0
45,27,164.00537109375,90222,2,2.6897446879251325,3,0,0,0,0,1,0
61,36,36.14686584472656,91894,1,1.0200221913256418,3,97,0,0,0,0,0
57,26,54.47602844238281,92042,4,1.9406499350329915,2,0,0,0,0,1,0
30,8,100.0852508544922,94356,1,1.234096865951531,1,0,0,1,0,1,0
44,18,63.100364685058594,94439,2,1.5180706657514131,1,0,0,1,0,1,0
43,28,203.98269653320312,92004,1,2.098299434174544,1,193,0,0,0,1,0
35,14,112.9105224609375,94753,1,1.6073969103518988,1,138,0,1,0,0,0
43,18,52.631954193115234,92027,3,2.5369725449344687,2,88,0,1,0,1,0
38,10,46.24957275390625,95168,2,0.8889332472602629,3,0,0,0,0,0,0
32,8,20.915454864501957,90475,3,1.4414747308290996,1,120,0,0,0,1,0
37,18,190.9264678955078,91411,2,7.366227981008707,1,346,0,0,0,0,0
61,34,43.04377365112305,94940,1,1.653473047865874,1,0,0,1,0,0,0
58,28,65.23773193359375,92927,2,4.755784557793646,3,0,1,0,1,1,0
40,16,48.51886749267578,92568,3,1.150707337235103,3,0,0,1,0,1,0
51,33,42.70339584350586,95516,4,0.4048645051784554,1,0,1,0,0,1,0
29,3,61.22599792480469,94394,4,2.133762212109679,1,0,0,0,0,1,0
31,4,16.425308227539062,95355,4,0.2953366992868205,1,0,1,0,0,1,0
54,24,24.119916915893555,95361,2,1.0542192219859108,2,99,0,0,0,1,0
42,9,59.45806884765625,91420,2,0.7315377602508829,1,0,1,1,0,1,0
36,18,67.44027709960938,95177,1,1.8270171988205053,3,0,1,0,0,1,0
39,5,35.448299407958984,94260,2,0.581167698133271,2,0,0,0,0,1,0
57,32,48.23808670043945,94080,1,5.76330189816791,1,0,0,0,0,0,0
40,19,109.73761749267578,92013,4,3.203704496279374,1,0,1,0,0,1,0
58,34,42.625396728515625,95051,2,2.3138485927577808,3,0,1,1,1,1,0
38,16,24.629976272583008,94319,3,1.0028137823452672,2,63,1,0,0,1,0
59,30,25.427783966064453,89726,3,0.6143121967169203,1,0,0,0,0,0,0
58,32,110.62479400634766,95581,2,4.780532446849383,3,0,0,0,0,0,0
49,28,58.22869873046875,91400,1,1.717438020646861,2,182,0,0,0,1,0
29,3,49.552467346191406,92322,2,0.9754240515722654,1,0,0,0,0,0,0
57,30,37.57586669921875,94821,2,2.347118369822362,2,0,0,0,0,0,0
32,5,88.60202026367188,93014,4,0.6542429511215297,2,0,0,0,0,1,0
36,9,16.23138427734375,91158,1,0.8301177271223799,2,122,0,0,0,1,0
62,36,37.34183883666992,92763,3,0.2670383418000814,2,101,0,0,0,1,0
61,36,78.51072692871094,94961,1,1.1720378896480068,1,290,0,0,0,0,0
41,16,71.54020690917969,91559,4,4.924248165260911,3,0,0,0,0,1,1
61,34,175.7149658203125,90175,1,3.2443843008365327,1,0,0,0,0,0,0
33,8,178.9312744140625,92080,1,1.6096315257001186,1,0,0,0,0,0,0
63,41,163.3374481201172,94372,2,7.823356088984503,1,0,0,1,0,0,0
42,16,108.56244659423828,90255,1,1.409665839661742,2,564,0,0,0,1,0
41,26,166.69664001464844,91054,1,5.000528478393278,1,0,1,0,0,1,0
33,8,48.42848205566406,90085,1,2.689351949162196,2,0,0,0,0,0,0
35,15,45.45578002929688,91602,2,2.4662262790490064,2,0,1,0,0,0,0
56,22,57.406517028808594,90624,1,2.592115147452721,3,0,0,0,0,1,0
