Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,Online,Personal Loan
45,16,26.855634689331055,96048,3,1.0816999265642318,3,0,0,0,0,1,0
59,34,17.12744903564453,93591,4,0.1498921718762932,3,0,0,0,0,1,0
58,38,23.078155517578125,96488,4,2.0379700843335202,2,285,0,0,0,0,0
56,28,51.88934326171875,90174,2,0.6525245190854926,2,0,0,1,0,0,0
55,23,24.10200309753418,92678,2,0.29119600045188876,3,0,1,0,0,0,0
56,29,105.10883331298828,91637,1,1.455219779076769,3,0,0,0,0,0,0
29,4,56.80833053588867,92862,4,2.4892168699147783,1,161,0,0,0,0,0
48,13,63.264190673828125,95411,4,2.2701652636967307,1,82,0,0,0,1,0
51,23,15.174237251281738,92110,4,0.5891166477208649,1,0,0,0,0,0,0
53,25,197.92713928222656,91556,1,6.186100670508894,1,0,0,0,0,1,0
28,9,97.62262725830078,94306,4,2.9823417730236246,2,0,0,1,0,1,0
64,40,92.84678649902344,90071,1,0.9437424497228369,2,0,0,0,0,0,0
42,33,181.8628692626953,94421,2,6.074633228397297,1,0,0,0,0,1,0
30,14,14.223821640014648,93060,4,0.16616133190230264,1,0,1,0,0,0,0
46,21,64.20884704589844,94415,1,2.925810528091575,3,0,1,0,0,0,0
59,29,36.42560577392578,93858,3,0.26132231895217045,1,0,1,0,0,0,0
32,9,29.900588989257812,95208,1,1.8936746287764916,3,0,0,0,0,1,0
58,35,48.717124938964844,94530,2,2.3367841002737584,2,0,1,0,0,1,0
38,10,33.69447708129883,94027,2,0.12843867322771263,1,99,0,0,0,1,0
36,5,61.86772155761719,93112,1,0.6050220694092451,1,0,1,0,0,0,0
39,10,30.52692413330078,93162,4,0.18797590642465503,1,0,1,0,0,0,0
60,35,79.01994323730469,94073,3,1.0989421986533636,2,0,0,0,0,1,0
48,17,189.69253540039062,91985,2,2.5441255789170802,1,0,0,0,0,1,0
34,8,30.179664611816406,91032,4,2.407800712743535,2,124,0,0,0,1,0
25,-2,89.46693420410156,94495,1,1.4860903361551685,1,400,0,0,0,0,0
34,20,17.491634368896484,92136,1,2.376679488729236,2,0,0,0,0,1,0
32,8,27.899154663085938,95591,1,2.2906409049050427,3,0,1,0,0,0,0
40,21,95.5625991821289,94719,1,2.0457616093571303,2,156,0,1,0,1,0
25,4,94.06616973876953,91233,2,2.7639586113946204,1,159,0,0,0,1,0
53,26,64.37544250488281,90107,3,2.5418273836244185,2,0,0,0,0,1,0
28,1,68.31694793701172,96235,3,0.38201982794923983,2,107,1,0,0,1,0
49,27,71.72344970703125,91197,4,1.8287765347131457,3,0,0,1,0,1,0
29,3,13.105585098266602,94295,2,1.110118200307646,2,105,0,0,0,0,0
59,35,151.0585174560547,91770,2,7.235221523178074,1,0,1,0,0,0,0
41,17,69.183349609375,94649,4,1.4959326029941848,3,0,0,0,0,0,0
34,21,183.26547241210938,95065,2,3.0366250662771765,1,0,1,0,0,1,0
50,25,66.18896484375,92991,4,0.5847401135603587,2,146,0,0,0,1,0
45,22,162.14553833007812,91941,1,2.3727647682703346,1,0,0,0,0,1,0
48,34,201.2853240966797,93006,2,3.0269539202184124,1,0,1,0,0,0,0
42,25,112.64430236816406,92654,4,1.7952600033926807,3,306,1,0,0,0,0
42,10,42.08369064331055,90703,1,1.77806767766135,3,130,0,0,0,0,0
54,25,131.43951416015625,91401,2,2.473154424205311,1,0,0,0,0,1,0
61,28,94.16032409667969,90347,1,2.203639607480844,2,0,0,0,0,0,0
43,12,75.24239349365234,96035,1,1.4810487949340359,1,0,1,0,0,1,0
63,33,139.4717254638672,91764,2,1.9496032221032087,1,0,0,0,0,1,0
33,11,68.46197509765625,96278,2,0.29137997857953396,1,0,0,0,0,1,0
60,31,61.22256088256836,95990,2,3.4122565010744954,3,0,0,0,0,1,0
55,29,61.07084655761719,92067,2,2.8218715145638757,1,0,0,1,0,0,0
