Age,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,CreditCard,Securities Account,CD Account,Online,Personal Loan
41,22,73.3956298828125,94825,3,0.1789964986593362,1,0,1,0,0,0,0
58,33,95.51053619384766,94915,1,1.7730582460199265,1,0,0,0,0,1,0
41,17,30.837467193603516,95531,4,2.261339676976431,2,0,1,0,0,0,0
57,35,141.04005432128906,94317,2,3.8160200831538202,1,0,0,1,0,0,0
25,-2,30.44000816345215,94611,3,1.7818444998455156,1,0,0,0,0,1,0
27,8,73.63704681396484,90239,3,2.2781881071973418,2,146,0,0,0,1,0
59,34,123.909423828125,89986,4,5.412153329278744,1,0,1,0,0,0,0
27,7,49.34541702270508,94471,4,0.9177038375947192,1,0,0,0,0,0,0
62,37,64.60089111328125,92236,4,2.4008871057053076,2,0,0,1,0,1,0
52,37,80.3250503540039,95908,1,2.3018415897493325,1,0,0,0,0,0,0
49,27,51.15282440185547,92254,3,0.34494297293612847,3,0,0,0,0,0,0
35,6,158.31716918945312,93440,3,7.123144891643347,3,0,0,0,0,0,1
48,24,63.33052444458008,95034,2,2.082054150712422,3,161,1,0,0,0,0
59,40,43.20260238647461,93037,1,1.4419856615587392,2,0,0,0,0,1,0
36,11,127.66426086425781,94278,2,4.108913538755538,3,0,0,0,0,1,0
36,13,28.66652488708496,94031,3,2.0812720585112516,2,0,0,0,0,0,0
33,2,110.29104614257812,91832,2,0.28695327036685897,1,0,0,0,0,1,0
54,34,135.15853881835938,91089,1,2.673863458317043,1,126,0,1,0,0,0
60,37,90.5282974243164,92872,2,0.6266362125820255,1,0,1,1,0,0,0
48,17,36.396785736083984,90220,3,0.614772273255952,1,117,0,0,0,1,0
41,15,57.5547981262207,90326,3,0.6892396638901556,3,0,1,0,0,0,0
32,12,48.04035186767578,94061,3,0.7391957467812135,2,171,0,0,0,1,0
30,7,26.832202911376953,89887,3,2.8605094996101705,1,0,0,0,0,1,0
50,23,140.3139190673828,93256,2,4.135857451085918,1,0,1,0,0,0,1
51,27,68.62197875976562,91950,1,0.589310703416331,3,0,0,0,0,1,0
43,2,91.20679473876953,95380,3,2.3179914968964517,1,227,0,0,0,1,0
52,32,121.93407440185547,94259,2,1.4771189620474947,1,0,0,0,0,1,0
32,15,63.39522171020508,95432,3,1.695982216236319,1,208,1,0,0,0,0
55,21,37.363525390625,94311,2,1.142133178290305,3,0,1,0,0,1,0
39,6,63.5161247253418,95398,1,1.1620263450013755,3,0,1,0,0,0,0
51,22,66.43968963623047,92598,1,0.2245112035787395,3,381,1,0,0,0,0
42,26,139.87353515625,94454,1,3.34831982519773,2,0,0,0,0,0,1
63,30,48.581565856933594,91650,2,2.797047516417166,1,105,1,0,0,0,0
59,34,80.65746307373047,91914,3,1.8631839538785724,2,0,1,0,0,1,0
62,24,33.06346893310547,94252,3,0.5181208864477898,2,0,1,0,0,1,0
40,11,36.408348083496094,92071,3,2.8756307828233094,1,0,1,1,0,1,0
31,4,54.866207122802734,94657,1,2.4962447001224355,2,0,1,0,0,0,0
53,28,34.162147521972656,89786,1,0.728304766381366,3,0,1,0,0,0,0
32,10,55.9992561340332,94331,3,0.8169288181692738,2,0,0,0,0,1,0
32,5,50.98666000366211,91420,1,0.21146958167881247,1,0,0,1,0,1,0
33,6,64.0670166015625,90106,1,1.9084698513644984,2,0,0,0,0,1,0
35,22,126.64788818359375,91735,2,0.585846831713535,3,154,0,1,0,0,1
32,14,46.27278518676758,93063,4,0.39948082586568556,1,0,0,0,0,0,0
28,5,89.83919525146484,95175,4,1.5105214675170282,2,0,0,0,0,0,0
47,21,169.81289672851562,95355,1,4.655479600093676,3,0,1,0,0,0,1
28,2,53.480918884277344,95031,3,1.0828574848186063,3,147,0,0,0,0,0
66,34,20.223907470703125,93230,4,0.3222311451304962,1,0,1,0,0,0,0
40,23,127.45699310302734,90299,1,3.779650598836894,3,0,0,0,0,0,1
51,24,30.42009162902832,93463,3,1.504721248490141,3,171,0,0,0,1,0
41,15,79.5217056274414,91734,3,2.6515318533130046,2,0,0,0,0,0,0
52,33,76.85247802734375,90802,4,2.775671978598667,1,0,1,0,0,0,0
60,35,102.09578704833984,93082,3,2.7398736306347713,1,0,0,0,0,1,0
24,0,57.82795333862305,89762,1,1.9244742567185296,2,0,0,0,0,0,0
33,5,76.15708923339844,92135,3,2.1596604330251497,2,0,0,0,0,1,0
54,38,24.57761573791504,93252,3,0.37469419829985107,3,0,0,0,0,1,0
29,2,45.660770416259766,92157,4,1.370552474964162,1,0,1,0,0,0,0
65,37,29.150815963745117,92676,3,1.072419534049783,3,0,0,0,0,1,0
56,31,78.28447723388672,90481,4,0.966887124699039,1,216,0,0,0,1,0
35,10,157.89511108398438,91145,1,5.885376904651389,1,0,0,0,0,1,0
48,20,74.65272521972656,93925,2,3.3711141622676117,1,0,0,0,0,0,0
60,37,92.43790435791016,94524,4,1.8769760276738396,3,0,0,0,0,0,0
37,9,126.10763549804688,93142,2,1.4156037764387082,1,0,1,0,0,0,0
42,15,139.8252716064453,91220,4,3.195005719888393,1,0,1,0,0,0,1
34,4,93.64684295654297,94643,2,2.83647928692338,1,0,0,1,1,1,0
31,6,120.62721252441406,91331,1,0.9065085463913594,1,0,0,0,0,0,0
35,9,77.2056884765625,91988,2,1.4486960766414905,2,0,0,0,0,1,0
46,14,15.472999572753906,96285,4,0.7306358968308575,1,113,0,0,0,1,0
37,17,37.64778518676758,90065,4,2.337257723142392,2,0,0,1,0,1,0
49,19,59.19979476928711,91730,4,0.1901835983693,1,0,0,1,0,0,0
35,9,49.25288772583008,92202,4,2.098493332463185,1,0,1,0,0,1,0
34,9,80.6852035522461,91908,4,1.0458553188363569,1,0,0,1,0,1,0
33,5,14.098654747009277,94874,4,0.29637012947502905,1,79,0,0,0,1,0
50,21,188.73342895507812,95510,3,5.1713897258349135,2,383,1,0,1,1,1
46,30,36.73212432861328,95081,4,1.272351164096661,1,0,1,1,1,1,0
64,37,28.67670249938965,93017,4,2.170576478897212,3,0,0,0,0,0,0
29,6,26.500720977783203,96093,4,0.6262635931643863,1,0,0,0,0,1,0
43,19,56.50391387939453,94042,2,2.825205248200114,3,160,0,0,0,0,0
57,27,16.117109298706055,95299,1,0.4716333683842826,1,0,1,0,0,1,0
36,8,48.506126403808594,91228,4,0.21222941223164038,2,0,0,0,0,0,0
64,38,20.043514251708984,91538,3,1.084198343877426,1,0,0,0,0,1,0
31,8,59.26917266845703,91623,4,2.4342520641731724,3,0,1,0,0,0,0
34,9,67.1213607788086,91973,4,1.5916617759634444,3,99,0,0,0,0,0
32,5,43.1318244934082,92980,3,2.166821394061737,3,0,1,0,0,1,0
34,5,116.86316680908203,90176,4,5.2038948839337,3,0,1,0,0,1,1
48,21,68.83316040039062,92564,3,1.8837135652349493,2,0,0,1,0,1,0
45,8,93.62556457519531,95661,3,1.6122231475581588,1,0,0,0,0,1,0
28,5,54.152748107910156,90124,4,0.46880921996364644,3,0,0,0,0,0,0
31,15,87.50027465820312,93287,3,1.3761389413233776,2,0,1,0,0,1,0
62,37,74.6449203491211,92117,2,2.899343106676927,2,196,0,0,0,1,0
35,7,48.52143096923828,94776,3,2.8625369220515022,2,0,0,0,0,0,0
47,17,105.55696868896484,93943,1,2.36174255397445,1,0,0,0,0,0,0
26,1,188.63421630859375,94783,3,3.8565939979690738,1,308,0,0,0,1,1
33,7,84.45695495605469,93148,2,1.0807332102797784,1,0,0,0,0,1,0
36,17,146.02947998046875,93403,2,0.7210541532760951,1,252,0,0,0,0,0
41,15,52.603328704833984,94148,3,1.9933091684064461,1,0,0,0,0,1,0
33,10,179.42088317871094,95633,2,0.4855615634854509,1,104,0,0,0,0,0
57,28,46.40597152709961,94780,4,2.0990012918980856,2,0,0,0,0,1,0
60,35,50.18228530883789,94150,4,0.826784857287866,2,0,1,0,0,0,0
57,31,34.31121063232422,94924,1,1.2362198490896186,3,0,0,0,0,1,0
45,13,63.72062683105469,90213,1,3.200803483599515,1,184,0,0,0,1,0
67,41,97.26814270019531,94606,2,1.9865446004113576,1,0,0,0,0,0,0
29,9,15.837047576904297,95906,2,0.7253404142399262,3,0,1,0,0,0,0
38,15,45.20656204223633,95324,4,2.1944556938234863,1,256,1,1,1,1,0
62,33,48.77634048461914,94623,3,2.2069292435532795,2,0,0,0,0,1,0
62,38,46.45820236206055,96389,4,0.16882942978721663,2,0,0,0,0,0,0
54,23,34.40392303466797,95411,3,0.3755203755982888,2,151,0,1,0,1,0
43,19,62.096126556396484,92981,1,1.2261260582819558,2,0,0,0,0,1,0
60,35,50.60551452636719,95002,3,0.7580656568125257,3,0,1,0,0,0,0
33,10,23.456172943115234,95040,2,1.6614665503886874,3,0,1,0,0,1,0
54,32,38.20538330078125,93045,4,0.38362087936616285,2,0,1,0,0,0,0
34,23,24.405900955200195,93934,2,0.5235374102572566,3,0,0,0,0,1,0
31,9,45.058135986328125,95219,1,3.3509449055655605,1,153,0,0,0,0,0
45,25,57.66807556152344,95650,1,2.8221974823984173,1,399,0,0,0,1,0
30,23,35.97749710083008,95726,2,1.3829482964070299,3,0,1,0,0,1,0
42,22,57.61212921142578,94253,3,1.031363354327294,3,140,0,0,0,1,0
61,37,45.919403076171875,92870,4,1.4108729650282192,2,155,1,0,0,1,0
28,10,48.24904251098633,94039,2,0.9020088105423666,3,0,0,0,0,1,0
35,14,72.80929565429688,95558,3,2.318431339581483,2,0,0,0,0,0,0
40,8,51.79319381713867,94435,4,2.9657722690259223,3,0,1,0,0,1,0
44,34,30.06879425048828,94931,1,1.1846765106765031,3,201,1,1,0,0,0
49,18,36.7770881652832,93810,1,1.600692423530978,2,93,0,0,0,0,0
42,24,111.28736114501953,90575,2,1.6553334177157,2,0,0,0,0,1,0
41,15,133.4611053466797,90500,1,2.3831987424782555,1,224,1,0,0,0,0
28,1,86.64989471435547,93840,2,0.431430360610805,2,0,0,0,0,1,1
32,6,92.27886962890625,91432,4,2.406050038934531,1,0,0,0,0,1,0
26,3,65.18692016601562,94413,4,1.8484797771233465,2,0,0,0,0,1,0
39,5,39.240455627441406,92210,3,1.364083275137149,1,80,1,0,0,0,0
42,14,42.955570220947266,91276,4,4.351254451032551,1,0,0,0,0,1,0
42,14,188.34754943847656,93856,2,3.1964147228587785,1,0,0,0,0,1,0
62,42,73.15557098388672,92263,1,1.8839785170148422,1,0,0,0,0,1,0
29,4,105.93854522705078,95548,4,2.9939692505093607,2,377,1,0,0,0,1
52,25,87.3937759399414,91752,1,2.2046841643479196,3,0,1,0,0,1,0
55,30,146.8948516845703,90080,1,1.2562235736824054,1,0,0,0,0,1,0
47,21,42.42159652709961,96080,1,1.2003930339570283,2,0,0,0,0,1,0
30,8,75.27855682373047,94952,4,2.4563229284568076,2,0,0,0,0,1,0
31,14,31.868362426757812,95484,4,1.3677502615769535,2,124,0,0,0,0,0
58,26,76.15370178222656,92831,4,0.6844683055958111,3,171,0,0,0,1,0
